sim_number,price_vnd
387596660,450000
336167286,450000
862923924,450000
779777468,5000000
909618057,500000
334368539,450000
865444013,450000
921111679,12900000
898309672,1000000
898312375,1000000
824153678,11325000
939563879,5000000
888777000,69000000
932393266,1000000
969828668,50000000
898611966,1000000
375250819,500000
336217339,450000
961702823,500000
942431015,1000000
855309898,3000000
941253779,1000000
399648118,1000000
862151989,5000000
853848688,3000000
384221969,1000000
763600122,1000000
344305005,450000
777547444,1000000
824032014,15000000
899886186,5000000
853112112,12000000
983390356,390000
898317489,1000000
987920567,5000000
358002758,119000
912993993,100000000
816833122,500000
363579699,450000
974829149,450000
399488866,13800000
762595597,1000000
816291199,5000000
981948445,500000
382431286,450000
329255502,450000
843626268,3000000
332552786,450000
328801368,10000000
832011268,1000000
343270409,450000
966516680,500000
704925999,5000000
865130683,450000
901012009,13000000
395953333,50000000
943579831,500000
877336685,500000
779254444,12000000
764126688,5000000
329207887,450000
945245540,1000000
327212332,450000
843009911,5000000
971513031,500000
708055344,1000000
337641980,1000000
909091939,100000000
922676986,500000
335471972,450000
334310684,450000
931373715,1000000
915919391,3000000
899969789,12000000
332449366,450000
815456788,12000000
344007388,450000
367580586,5000000
327409239,450000
343493186,450000
325900070,450000
926747747,11000000
369536989,450000
763718716,1000000
879933539,500000
833179879,3000000
865874446,450000
966888319,5000000
334328366,450000
898326887,1000000
769666631,3000000
342920266,450000
817636678,1000000
919516579,5000000
913984464,10175000
987636363,200000000
763623423,1000000
773387479,500000
762793593,1000000
925061996,12000000
989367891,3000000
345493266,450000
922738086,500000
988260573,450000
972392789,10000000
877998984,500000
395808909,5000000
343517345,450000
866276139,450000
765023999,14000000
336140439,450000
328149444,450000
763635632,1000000
842853853,5000000
763713712,1000000
382475123,450000
326707139,450000
763284284,3000000
933931980,3000000
388774888,10000000
333814039,450000
763601992,1000000
707494696,3000000
347216468,450000
899852777,3000000
865189086,450000
866295339,450000
329968566,450000
373671183,500000
335887343,500000
923733838,3000000
777219291,1000000
703235858,1000000
921828682,3000000
346993888,11390000
866625086,450000
985198639,3000000
968679385,1000000
325111987,15000000
763662661,1000000
983877234,5000000
949323625,1000000
922357999,75000000
566299668,1000000
916222288,77000000
336660939,5000000
989989171,5000000
964892729,500000
978093037,500000
858502869,500000
762754154,1000000
334460345,450000
922738979,500000
877992232,500000
911127968,5000000
934441978,12000000
989817969,3000000
819915588,3000000
888787878,500000000
924506777,5000000
866975673,450000
901887887,72000000
396788567,3000000
969102496,500000
343241689,450000
902042022,12000000
965802014,3000000
975201951,500000
342844888,13700000
762705345,1000000
345347337,450000
856279479,3000000
333948539,450000
824088088,11000000
343193966,450000
763759754,1000000
912618739,1000000
327521739,450000
705724555,5000000
705984343,1000000
906087569,1000000
767288668,10000000
362566568,5000000
342997766,5000000
862958079,450000
817013888,5000000
903827134,1000000
819661999,12875000
937929295,3000000
927022011,10500000
343595239,450000
824259678,11325000
862953466,450000
328978468,450000
335713899,450000
978107891,500000
986487195,1000000
393838888,220000000
582039777,3000000
919411234,12000000
774444413,5000000
963274038,500000
366025995,450000
343260491,450000
834616000,1000000
762733731,1000000
865211189,3000000
866065067,450000
329584066,450000
334297839,450000
945139869,500000
852628628,12000000
338938962,3000000
944580774,1000000
823417886,500000
332412899,450000
784306222,500000
763702102,1000000
795269666,10800000
964731686,3000000
914545887,1000000
985341975,3000000
931777113,3000000
987011111,128000000
943958960,1000000
862341990,12000000
522239279,3000000
939628952,1000000
983255943,500000
904596768,3000000
343310594,450000
852040040,5000000
963383080,3000000
523741980,500000
379582689,450000
762127979,13500000
705233800,1000000
866949748,450000
335070580,450000
705262004,1000000
888468824,500000
909168302,1000000
357082666,3000000
344002466,450000
357807555,3000000
847295286,500000
903957890,3000000
856548678,11325000
326141187,450000
969550299,3000000
332879345,450000
921750988,500000
909152196,1000000
379888389,10000000
788648648,10000000
326538539,5000000
877180106,500000
964271838,1000000
888858978,10300000
349611611,11000000
795609494,1000000
866207539,450000
931551558,5000000
815151532,3000000
903868287,5000000
799000311,1000000
941297802,1000000
976086166,3000000
965692013,5000000
935532014,3000000
325268222,5000000
915804739,500000
965305114,500000
785183183,10000000
968532022,3000000
327290875,450000
855180611,500000
327354689,450000
383887679,450000
867007407,450000
963397972,3000000
927457686,500000
862909074,450000
327300394,450000
886336779,5000000
332506070,10000000
964869611,500000
762791123,1000000
945357975,1000000
798985868,5000000
862120521,3000000
567989879,3000000
877116882,500000
799149484,1000000
763599122,1000000
996921997,1000000
967821970,3000000
789396686,5000000
762519512,1000000
328007266,450000
797979194,10000000
777303379,1000000
396889696,10000000
338898996,5000000
354842224,450000
866270568,450000
908462014,5000000
336270403,450000
973199986,12000000
342020598,450000
866445608,450000
344060392,450000
888769696,3000000
877109944,500000
813051978,12000000
364408989,3000000
822733677,500000
827684684,5000000
972461991,11000000
971508900,500000
829291985,12000000
773322877,1000000
767664666,13500000
349625239,450000
834180190,1000000
346777844,450000
968236823,12800000
968956588,3000000
846914678,11325000
344532223,450000
859891718,500000
762599591,1000000
817922279,5000000
819887999,12900000
778582987,1000000
344199889,450000
888748989,3000000
988938686,99000000
877154068,500000
795699494,1000000
932285939,3000000
765868986,5000000
932457321,1000000
843336686,11000000
327030887,450000
707596999,10300000
877119925,500000
877990883,500000
944534888,13000000
877909397,1000000
354226999,10000000
777278777,13000000
985062968,5000000
769389999,79000000
776222966,1000000
343251076,450000
971758887,450000
329486234,450000
706183183,10000000
877001588,500000
989615166,3000000
865520519,450000
763000877,1000000
903675005,3000000
779362888,12000000
789992229,10000000
327157539,450000
349009739,450000
708888817,10800000
776573666,3000000
763722900,1000000
835355555,168888889
705466377,1000000
822246668,10000000
763764767,1000000
387797798,3000000
969133529,500000
824418678,11325000
708037337,1000000
368988696,5000000
903836168,5000000
379290768,450000
382647279,500000
879763868,500000
332249288,450000
762760766,1000000
364643210,1000000
708192456,1000000
899903399,5000000
889577027,1000000
348501974,450000
926032019,13500000
889999688,85000000
702721821,1000000
343957139,450000
363065388,450000
846151617,3000000
983833868,69000000
989322119,3000000
961099124,500000
911112112,150000000
888009993,3000000
977087190,500000
373070195,450000
969772008,5000000
354726986,450000
789107986,5000000
378094739,450000
356755886,500000
858668679,10000000
372723639,450000
332140330,450000
848888833,55000000
343504288,450000
356630488,450000
332916486,450000
888319669,3000000
792543643,1000000
829790339,500000
702898888,88000000
568171991,500000
379388555,11300000
327915673,450000
877991218,500000
768011345,1000000
837781973,3000000
931472016,3000000
332533186,450000
763706703,1000000
866402405,450000
968777871,1000000
943691465,1000000
925499999,299000000
877113866,500000
963656567,12500000
349221669,500000
909091762,5000000
767893030,13000000
763722499,1000000
938263862,500000
762666722,1000000
777775590,11900000
996076777,3000000
763522133,1000000
877100994,500000
971172177,15000000
702696234,1000000
938282399,5000000
972217895,450000
338908880,450000
789336555,5000000
762711599,1000000
947001989,3000000
344460166,450000
763728456,1000000
901347139,3000000
334272968,450000
374199505,500000
707012001,10000000
358958679,450000
327227139,450000
927133686,3000000
888088859,12000000
814061984,15000000
838148989,10500000
877993797,500000
799046474,1000000
386814444,15000000
877990177,500000
797937907,3000000
866333698,450000
866270590,450000
327656239,450000
859922300,500000
334942588,450000
901151147,1000000
827397678,11325000
763100411,1000000
763625627,1000000
327940579,450000
775222228,12000000
913745844,500000
869114994,1000000
911644480,500000
909379568,10000000
329722251,450000
865599487,450000
342928885,450000
785187979,5000000
858996880,500000
904030914,1000000
967785449,500000
927291777,5000000
971579844,500000
969867067,500000
981921969,3000000
784827168,500000
384020001,450000
925145999,12900000
762516519,1000000
703356886,3000000
889169168,5000000
329240895,450000
776219678,500000
777678450,1000000
859774777,3000000
385801119,500000
763721621,1000000
328499188,450000
984654334,450000
984431962,1000000
777120789,3000000
879879558,1000000
375332386,450000
346406234,1000000
358661976,3000000
762589089,1000000
852771777,12000000
984425100,500000
332855889,5000000
879284889,500000
332480439,450000
329011066,450000
989338386,100000000
762369666,13500000
763629829,1000000
824828286,3000000
865557689,450000
937502324,1000000
387899193,5000000
705459111,1000000
816999986,12000000
858139186,3000000
708107081,10625000
939797973,10000000
343999850,450000
941903953,1000000
329219639,450000
901671962,3000000
369979678,5000000
343298939,450000
334696188,450000
877106399,500000
372761986,5000000
522471993,500000
822898589,5000000
902305030,5000000
866698702,450000
889246886,11250000
795151679,3000000
339888646,450000
929691386,3000000
334729186,450000
329014986,450000
357378179,450000
798888712,3000000
865545650,450000
941910214,1000000
